id,name,openingHours,description,address,city,latitude,longitude,capacity,isLocked,code,isBusy,lastUpdate,createdAt
406,Holiday Inn Express Fishkill-Mid Hudson Valley,8:00 AM-11:30 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",21 Schuyler Blvd,Fishkill,41.5276,-73.8915,300,TRUE,9085,FALSE,5/14/2023 10:44,5/14/2023 10:44
407,Residence Inn by Marriott Fishkill,8:00 AM-10:30 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",500 Westage Business Center Drive,Fishkill,41.5249,-73.8952,250,FALSE,9178,TRUE,5/14/2023 10:44,5/14/2023 10:44
408,SpringHill Suites by Marriott Fishkill,8:30 AM-11:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",500 Westage Business Center Drive,Fishkill,41.5249,-73.8952,150,TRUE,3067,FALSE,5/14/2023 10:44,5/14/2023 10:44
409,Quality Inn Floral Park,7:00 AM-10:00 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,256-15 Jericho Turnpike,Floral Park,40.7278,-73.7083,100,FALSE,4351,TRUE,5/14/2023 10:44,5/14/2023 10:44
410,The Floral Park Motor Lodge,8:30 AM-9:30 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",30 Jericho Turnpike,Floral Park,40.727,-73.7118,300,FALSE,7018,FALSE,5/14/2023 10:44,5/14/2023 10:44
411,Red Roof Inn Flushing New York - LaGuardia Airport,7:00 AM-11:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",36-31 Prince St,Flushing,40.7614,-73.8329,150,TRUE,4708,TRUE,5/14/2023 10:44,5/14/2023 10:44
412,Flushing Central Hotel,9:30 AM-10:30 PM,"Nestled among lush tropical gardens, this boutique hotel offers a serene and tranquil retreat for guests seeking peace and relaxation.",135-33 38th Avenue,Flushing,40.7606,-73.8312,200,TRUE,4710,FALSE,5/14/2023 10:44,5/14/2023 10:44
413,Best Western Queens Court Hotel,9:00 AM-9:30 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",133-51 39th Avenue,Flushing,40.7609,-73.8281,200,TRUE,1900,TRUE,5/14/2023 10:44,5/14/2023 10:44
414,Asiatic Hotel by LaGuardia Airport,9:30 AM-10:30 PM,"This boutique hotel, with its intimate setting and curated amenities, offers a personalized and bespoke experience for guests seeking something truly unique and special.",135-21 37th Avenue,Flushing,40.7611,-73.8323,300,FALSE,4638,TRUE,5/14/2023 10:44,5/14/2023 10:44
415,Holiday Inn Express Laguardia Airport,8:30 AM-11:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",113-10 Horace Harding Expressway,Flushing,40.7389,-73.8486,100,FALSE,6842,TRUE,5/14/2023 10:44,5/14/2023 10:44
416,Prince Flushing Hotel,8:00 AM-9:30 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",133-43 37th Avenue,Flushing,40.7607,-73.8336,250,TRUE,6774,FALSE,5/14/2023 10:44,5/14/2023 10:44
417,Sheraton LaGuardia East Hotel,7:30 AM-9:00 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",135-20 39th Ave,Flushing,40.7598,-73.8318,100,TRUE,7919,FALSE,5/14/2023 10:44,5/14/2023 10:44
418,Fairfield Inn by Marriott LaGuardia Airport/Flushing,8:00 AM-10:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",2866 College Point Blvd,Flushing,40.7715,-73.8441,100,FALSE,2401,TRUE,5/14/2023 10:44,5/14/2023 10:44
419,Flushing Ymca,8:00 AM-11:30 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",138-46 Northern Blvd.�,Flushing,40.7642,-73.8265,100,FALSE,3849,TRUE,5/14/2023 10:44,5/14/2023 10:44
420,The Parc Hotel,9:00 AM-11:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",3916 College Point Blvd,Flushing,40.7584,-73.8344,200,FALSE,7532,FALSE,5/14/2023 10:44,5/14/2023 10:44
421,Hyatt Place Flushing/LaGuardia Airport,9:00 AM-9:00 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",133-42 39th Avenue,Flushing,40.7595,-73.833,250,FALSE,9407,TRUE,5/14/2023 10:44,5/14/2023 10:44
422,Ramada Flushing Queens,8:30 AM-11:30 PM,"This cozy bed and breakfast, with its charming decor and personalized service, offers a warm and inviting home away from home for travelers seeking a more intimate experience.",3627 Prince St,Flushing,40.7615,-73.8329,250,TRUE,2474,FALSE,5/14/2023 10:44,5/14/2023 10:44
423,AnYi Guesthouse Flushing,8:30 AM-10:00 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",38 Avenue and Prince Street,Flushing,40.7603,-73.8327,200,TRUE,6240,TRUE,5/14/2023 10:44,5/14/2023 10:44
424,AnYi Guesthouse LaGuardia,9:00 AM-9:30 PM,"This contemporary hotel, with its sleek design and cutting-edge technology, offers a dynamic and high-energy atmosphere for guests seeking excitement and adventure.",62nd Road 136th Street,Flushing,40.7406,-73.8281,200,TRUE,7645,TRUE,5/14/2023 10:44,5/14/2023 10:44
425,Marco LaGuardia Hotel by Lexington,8:00 AM-9:30 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",137-07 Northern Boulevard,Flushing,40.7634,-73.8309,300,FALSE,4953,FALSE,5/14/2023 10:44,5/14/2023 10:44
426,White Inn,7:00 AM-9:00 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",52 East Main Street,Fredonia,42.4411,-79.3295,100,TRUE,7502,FALSE,5/14/2023 10:44,5/14/2023 10:44
427,Days Inn Fredonia,7:00 AM-10:30 PM,"This beachfront resort, with its white sand beaches and crystal clear waters, provides the perfect setting for a romantic getaway or family vacation.",10455 Bennett Road - Route 60,Fredonia,42.4563,-79.3109,250,FALSE,8398,FALSE,5/14/2023 10:44,5/14/2023 10:44
428,The Freeport Inn and Marina,9:30 AM-10:30 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",445 S Main St,Freeport,40.6445,-73.5751,300,TRUE,1032,FALSE,5/14/2023 10:44,5/14/2023 10:44
429,Wyndham Garden Fresh Meadows Flushing,8:00 AM-10:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",6127 186th St,Fresh Meadows,40.7392,-73.7876,100,TRUE,4300,FALSE,5/14/2023 10:44,5/14/2023 10:44
430,Courtyard New York Queens/fresh Meadows,7:30 AM-9:30 PM,"Nestled among lush tropical gardens, this boutique hotel offers a serene and tranquil retreat for guests seeking peace and relaxation.",18315 Horace Harding Expy,Fresh Meadows,40.7402,-73.7904,150,FALSE,6172,FALSE,5/14/2023 10:44,5/14/2023 10:44
431,Fairfield Inn & Suites New York Queens/Fresh Meadows,8:30 AM-9:00 PM,"Surrounded by majestic mountains and pristine lakes, this secluded lodge offers a peaceful and secluded escape from the hustle and bustle of everyday life.",183-31 Horace Harding Expy,Fresh Meadows,40.7399,-73.7912,100,FALSE,2016,TRUE,5/14/2023 10:44,5/14/2023 10:44
432,Red Roof Inn Fulton,7:00 AM-11:30 PM,"This family-friendly hotel, with its spacious rooms and fun-filled amenities, provides a welcoming and entertaining environment for guests of all ages.",930 S 1st St,Fulton,43.3081,-76.3982,100,FALSE,9400,TRUE,5/14/2023 10:44,5/14/2023 10:44
433,The Garden City Hotel,7:30 AM-10:00 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",45 7th St,Garden City,40.7241,-73.6395,250,FALSE,1736,FALSE,5/14/2023 10:44,5/14/2023 10:44
434,Hyatt Place Garden City,9:00 AM-9:00 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",5 North Ave,Garden City,40.742,-73.6081,100,TRUE,7745,TRUE,5/14/2023 10:44,5/14/2023 10:44
435,Hampton Inn Garden City,8:30 AM-9:30 PM,"Located in a bustling neighborhood with plenty of restaurants and nightlife, this trendy hotel is the ideal base for exploring the city's vibrant culture.",1 North Ave,Garden City,40.7416,-73.6097,150,TRUE,3957,TRUE,5/14/2023 10:44,5/14/2023 10:44
436,La Quinta Inn & Suites Garden City,9:00 AM-9:00 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",821 Stewart Ave,Garden City,40.7334,-73.6042,200,TRUE,3691,TRUE,5/14/2023 10:44,5/14/2023 10:44
437,Hampton Inn Geneseo,8:00 AM-9:00 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",4250 Lakeville Rd,Geneseo,42.7975,-77.7878,250,TRUE,5930,TRUE,5/14/2023 10:44,5/14/2023 10:44
438,Quality Inn Geneseo,9:00 AM-10:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",4242 Lakeville Rd,Geneseo,42.7972,-77.7887,200,TRUE,8630,FALSE,5/14/2023 10:44,5/14/2023 10:44
439,Temple Hill Bed & Breakfast,9:00 AM-10:30 PM,"With its prime location in the heart of the city's business district, this upscale hotel is the perfect choice for business travelers seeking convenience and comfort.",114 Temple Hill Street,Geneseo,42.7939,-77.8084,300,FALSE,8993,FALSE,5/14/2023 10:44,5/14/2023 10:44
440,Ramada Geneva Lakefront,8:30 AM-11:00 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",41 Lake Front Blvd,Geneva,42.8637,-76.9819,100,FALSE,7240,TRUE,5/14/2023 10:44,5/14/2023 10:44
441,Microtel Inn & Suites by Wyndham Geneva,7:30 AM-10:00 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",550 Hamilton St,Geneva,42.8565,-77.0078,150,TRUE,7662,TRUE,5/14/2023 10:44,5/14/2023 10:44
442,Days Inn Geneva,7:30 AM-9:00 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",485 Hamilton St,Geneva,42.8569,-77.0041,150,TRUE,4318,TRUE,5/14/2023 10:44,5/14/2023 10:44
443,Hampton Inn Geneva,7:30 AM-9:00 PM,"Situated in a historic building with a vibrant cultural heritage, this charming hotel offers a unique blend of old-world charm and modern amenities.",43 Lake St,Geneva,42.87,-76.9795,300,FALSE,5222,FALSE,5/14/2023 10:44,5/14/2023 10:44
444,Americas Best Value Inn,8:30 AM-10:00 PM,"With its world-class spa, fine dining restaurant, and luxurious accommodations, this resort is the ultimate indulgence for those seeking a pampering and luxurious getaway.",473 Hamilton St,Geneva,42.8571,-77.0034,200,TRUE,5671,TRUE,5/14/2023 10:44,5/14/2023 10:44
445,Holiday Inn Express & Suites Geneva Finger Lakes,8:30 AM-9:00 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",530 Hamilton St,Geneva,42.8566,-77.0067,200,TRUE,7966,FALSE,5/14/2023 10:44,5/14/2023 10:44
446,Fairfield Inn & Suites by Marriott Geneva Finger Lakes,7:30 AM-11:30 PM,"This budget-friendly hotel, with its clean and comfortable rooms and friendly staff, provides a convenient and affordable option for travelers on a budget.",383 Hamilton St,Geneva,42.8581,-76.9984,200,FALSE,4351,TRUE,5/14/2023 10:44,5/14/2023 10:44
447,Glen Cove Mansion Hotel,9:30 AM-11:30 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",200 Dosoris Ln,Glen Cove,40.8838,-73.6307,100,FALSE,2154,TRUE,5/14/2023 10:44,5/14/2023 10:44
448,Comfort Inn Glenmont,8:00 AM-10:30 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",37 Route 9W,Glenmont,42.623,-73.7773,150,TRUE,1770,FALSE,5/14/2023 10:44,5/14/2023 10:44
449,Days Inn and Suites Glenmont/Albany,9:00 AM-11:30 PM,"With its world-class golf courses, stunning natural surroundings, and luxurious accommodations, this golf resort is a dream destination for golfers and outdoor enthusiasts alike.",15 Frontage Rd,Glenmont,42.62,-73.7825,200,TRUE,6328,FALSE,5/14/2023 10:44,5/14/2023 10:44
450,The Queensbury Hotel,7:00 AM-10:30 PM,"This beachfront resort, with its white sand beaches and crystal clear waters, provides the perfect setting for a romantic getaway or family vacation.",88 Ridge St,Glens Falls,43.3117,-73.6438,250,TRUE,2370,FALSE,5/14/2023 10:44,5/14/2023 10:44
451,The Glens Falls Inn,7:00 AM-11:00 PM,"With its sweeping ocean views, private beach access, and top-notch amenities, this seaside resort offers the ultimate luxury vacation experience",25 Sherman Avenue,Glens Falls,43.3109,-73.6524,100,FALSE,2625,TRUE,5/14/2023 10:44,5/14/2023 10:44
452,Comfort Inn & Suites Goshen - Middletown,7:00 AM-9:00 PM,This luxurious hotel boasts a prime location in the heart of the city and features stunning panoramic views of the skyline.,20 Hatfield Ln,Goshen,41.3942,-74.3391,300,FALSE,4662,FALSE,5/14/2023 10:44,5/14/2023 10:44
453,Radisson Hotel Niagara Falls-Grand Island,9:00 AM-9:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",100 Whitehaven Rd,Grand Island,43.0222,-78.8993,100,FALSE,4040,FALSE,5/14/2023 10:44,5/14/2023 10:44
454,Budget Motel,9:00 AM-10:00 PM,"Nestled among lush tropical gardens, this boutique hotel offers a serene and tranquil retreat for guests seeking peace and relaxation.",3080 Grand Island Blvd,Grand Island,43.0465,-78.9864,200,FALSE,4006,FALSE,5/14/2023 10:44,5/14/2023 10:44
455,Jade Inn Motel,8:30 AM-10:30 PM,"This opulent hotel, with its grand ballrooms and ornate architecture, exudes a sense of timeless elegance and sophistication.",2529 Grand Island Blvd.,Grand Island,43.0307,-78.9713,200,TRUE,8210,TRUE,5/14/2023 10:44,5/14/2023 10:44
456,The Andrew Hotel,9:00 AM-11:30 PM,"This historic hotel, with its charming antique decor and traditional architecture, offers a unique and authentic experience for guests seeking a taste of the past.",75 N Station Plaza,Great Neck,40.788,-73.7253,200,FALSE,8960,TRUE,5/14/2023 10:44,5/14/2023 10:44
457,"Inn at Great Neck, BW Premier Collection",7:00 AM-9:00 PM,"With its sleek, modern design and top-notch amenities, this chic hotel offers a stylish and sophisticated stay for discerning travelers.",30 Cutter Mill Road,Great Neck,40.7866,-73.7293,300,FALSE,7685,TRUE,5/14/2023 10:44,5/14/2023 10:44
458,Harbor Knoll Bed and Breakfast,7:00 AM-11:00 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",424 Fourth Street,Greenport,41.0989,-72.3638,150,FALSE,4113,TRUE,5/14/2023 10:44,5/14/2023 10:44
459,Antons on the Lake Country Inn and Marina,9:30 AM-9:00 PM,"Surrounded by majestic mountains and pristine lakes, this secluded lodge offers a peaceful and secluded escape from the hustle and bustle of everyday life.",7 Waterstone Road,Greenwood Lake,41.2197,-74.2902,200,FALSE,1531,TRUE,5/14/2023 10:44,5/14/2023 10:44
460,Ruah Bed & Breakfast,7:30 AM-10:30 PM,"Set amid acres of lush greenery and pristine wilderness, this rustic lodge offers a peaceful and rejuvenating retreat for nature lovers and outdoor enthusiasts.",9221 Lake Shore Drive,Hague,43.751,-73.4869,300,FALSE,6623,FALSE,5/14/2023 10:44,5/14/2023 10:44
